chr	pos	seqbin	stdrate
chr17	48158011	1	  0.639986
chr17	48168011	1	  0.000000
chr17	48178011	1	  0.000000
chr17	48188011	1	  0.000000
chr17	48198011	1	  0.000000
chr17	48208011	1	  0.000000
chr17	48218011	1	  0.000000
chr17	48228011	1	  1.050622
chr17	48238011	1	  0.000000
chr17	48248011	1	  0.000000
chr17	48258011	1	  0.000000
chr17	48268011	1	  0.000000
chr17	48278011	1	  0.000000
chr17	48288011	1	  0.000000
chr17	48298011	1	  4.461145
chr17	48308011	1	  3.372354
chr17	48318011	1	  0.684722
chr17	48328011	1	  0.464688
chr17	48338011	1	  0.000000
chr17	48348011	1	  0.000000
chr17	48358011	1	  0.000000
chr17	48368011	1	  0.000000
chr17	48378011	1	  0.000000
chr17	48388011	1	  0.000000
chr17	48398011	1	  0.000000
chr17	48408011	1	  0.000000
chr17	48418011	1	  0.000000
chr17	48428011	1	  0.007738
chr17	48438011	1	  0.015173
chr17	48448011	1	  0.015173
chr17	48458011	1	  4.374292
chr17	48468011	1	  5.422488
chr17	48478011	1	  3.306537
chr17	48488011	1	  2.420561
chr17	48498011	1	  0.000000
chr17	48508011	1	  0.000000
chr17	48518011	1	  0.000000
chr17	48528011	1	  0.173480
chr17	48538011	1	  0.178956
chr17	48548011	1	  0.171743
chr17	48558011	1	  0.165555
chr17	48568011	1	  0.165555
chr17	48578011	1	  0.158441
chr17	48588011	1	  0.157740
chr17	48598011	1	  0.198671
chr17	48608011	1	  0.427021
chr17	48618011	1	  0.427021
chr17	48628011	1	  0.386283
chr17	48638011	1	  0.000000
chr17	48648011	1	  0.000000
chr17	48658011	1	  0.000000
chr17	48668011	1	  0.036251
chr17	48678011	1	  0.163072
chr17	48688011	1	  0.170471
chr17	48698011	1	  0.154165
chr17	48708011	1	  0.151603
chr17	48718011	1	  0.095620
chr17	48728011	1	  0.083533
chr17	48738011	1	  0.096746
chr17	48748011	1	  0.034509
chr17	48758011	1	  0.000000
chr17	48768011	1	  0.000000
chr17	48778011	1	  0.000000
chr17	48788011	1	  0.528934
chr17	48798011	1	  1.160514
chr17	48808011	1	  0.476827
chr17	48818011	1	  0.000000
chr17	48828011	1	  0.000000
chr17	48838011	1	  0.000000
chr17	48848011	1	  0.000000
chr17	48858011	1	  0.000000
chr17	48868011	1	  0.000000
chr17	48878011	1	  0.000000
chr17	48888011	1	  0.000000
chr17	48898011	1	  0.000000
chr17	48908011	1	  0.107774
chr17	48918011	1	  0.314560
chr17	48928011	1	  0.221487
chr17	48938011	1	  0.238452
chr17	48948011	1	  0.048928
chr17	48958011	1	  0.048928
chr17	48968011	1	  0.193170
chr17	48978011	1	  0.000000
chr17	48988011	1	  0.000000
chr17	48998011	1	  0.000000
chr17	49008011	1	  0.358149
chr17	49018011	1	  2.895192
chr17	49028011	1	  0.393341
chr17	49038011	1	  0.000000
chr17	49048011	1	  0.000000
chr17	49058011	1	  0.000000
chr17	49068011	1	  0.059683
chr17	49078011	1	  1.410948
chr17	49088011	1	  0.119507
chr17	49098011	1	  0.000000
chr17	49108011	1	  0.000000
chr17	49118011	1	  0.000000
chr17	49128011	1	  0.168471
chr17	49138011	1	  0.521156
chr17	49148011	1	  0.387192
chr17	49158011	1	  0.186743
chr17	49168011	1	  0.000000
chr17	49178011	1	  0.000000
chr17	49188011	1	  0.000000
chr17	49198011	1	  0.446655
chr17	49208011	1	  0.312797
chr17	49218011	1	  0.279803
chr17	49228011	1	  0.246760
chr17	49238011	1	  0.195828
chr17	49248011	1	  4.195871
chr17	49258011	1	  1.454997
chr17	49268011	1	  0.000000
chr17	49278011	1	  0.000000
chr17	49288011	1	  0.000000
chr17	49298011	1	  0.000000
chr17	49308011	1	  0.000000
chr17	49318011	1	  0.000000
chr17	49328011	1	  0.128148
chr17	49338011	1	  1.155529
chr17	49348011	1	  1.155529
chr17	49358011	1	  0.288189
chr17	49368011	1	  0.000000
chr17	49378011	1	  0.000000
chr17	49388011	1	  0.000000
chr17	49398011	1	  0.000000
chr17	49408011	1	  0.000000
chr17	49418011	1	  0.000000
chr17	49428011	1	  0.000022
chr17	49438011	1	  0.000032
chr17	49448011	1	  0.000069
chr17	49458011	1	  6.062925
chr17	49468011	1	  0.001234
chr17	49478011	1	  0.000000
chr17	49488011	1	  0.000000
chr17	49498011	1	  0.000000
chr17	49508011	1	  0.000000
chr17	49518011	1	  0.000000
chr17	49528011	1	  0.000000
chr17	49538011	1	  0.000000
chr17	49548011	1	  0.000000
chr17	49558011	1	  0.000000
chr17	49568011	1	  0.000000
chr17	49578011	1	  0.000000
chr17	49588011	1	  0.000000
chr17	49598011	1	  0.000000
chr17	49608011	1	  0.000000
chr17	49618011	1	  0.000000
chr17	49628011	1	  0.000000
chr17	49638011	1	  0.000004
chr17	49648011	1	  2.157697
chr17	49658011	1	  0.000011
chr17	49668011	1	  0.472796
chr17	49678011	1	  0.997040
chr17	49688011	1	  0.997040
chr17	49698011	1	  0.177872
chr17	49708011	1	  0.000000
chr17	49718011	1	  0.000000
chr17	49728011	1	  0.000000
chr17	49738011	1	  0.000000
chr17	49748011	1	  0.000000
chr17	49758011	1	  0.000000
chr17	49768011	1	  0.000000
chr17	49778011	1	  0.000000
chr17	49788011	1	  0.024974
chr17	49798011	1	  0.481198
chr17	49808011	1	  0.374329
chr17	49818011	1	  0.239794
chr17	49828011	1	  0.239794
chr17	49838011	1	  0.188598
chr17	49848011	1	  0.093539
chr17	49858011	1	  0.273906
chr17	49868011	1	  0.273906
chr17	49878011	1	  0.281194
chr17	49888011	1	  0.282963
chr17	49898011	1	  0.184181
chr17	49908011	1	  0.000000
chr17	49918011	1	  2.854255
chr17	49928011	1	  0.000000
chr17	49938011	1	  1.099253
chr17	49948011	1	  2.746142
chr17	49958011	1	  0.000000
chr17	49968011	1	  0.000000
chr17	49978011	1	  0.000000
chr17	49988011	1	  0.000000
chr17	49998011	1	  0.000000
chr17	50008011	1	  0.785589
chr17	50018011	1	  1.117322
chr17	50028011	1	  1.117322
chr17	50038011	1	  1.060115
chr17	50048011	1	  0.000000
chr17	50058011	1	  0.000000
chr17	50068011	1	  0.000000
chr17	50078011	1	  0.000000
chr17	50088011	1	  0.355382
chr17	50098011	1	  1.020918
chr17	50108011	1	  0.649508
chr17	50118011	1	  0.000000
chr17	50128011	1	  0.000000
chr17	50138011	1	  0.000000
chr17	50148011	1	  0.000000
chr17	50158011	1	  0.000000
chr17	50168011	1	  0.000000
chr17	50178011	1	  0.000000
chr17	50188011	1	  0.649376
chr17	50198011	1	  1.616014
chr17	50208011	1	  0.000000
chr17	50218011	1	 20.135603
chr17	50228011	1	  0.000000
chr17	50238011	1	  0.000000
chr17	50248011	1	  0.000000
chr17	50258011	1	  0.000000
chr17	50268011	1	  0.000000
chr17	50278011	1	  0.000000
chr17	50288011	1	  0.000000
chr17	50298011	1	  0.908816
chr17	50308011	1	  8.051501
chr17	50318011	1	  3.615653
chr17	50328011	1	 10.839878
chr17	50338011	1	  0.000000
chr17	50348011	1	  0.385274
chr17	50358011	1	  0.670742
chr17	50368011	1	  0.670742
chr17	50378011	1	  0.417738
chr17	50388011	1	  0.000000
chr17	50398011	1	  0.000000
chr17	50408011	1	  0.000000
chr17	50418011	1	  0.000000
chr17	50428011	1	  0.000000
chr17	50438011	1	  0.000000
chr17	50448011	1	  0.000000
chr17	50458011	1	  0.000000
chr17	50468011	1	  0.000000
chr17	50478011	1	  0.000000
chr17	50488011	1	  0.000000
chr17	50498011	1	  0.000000
chr17	50508011	1	  0.000000
chr17	50518011	1	  0.000283
chr17	50528011	1	  0.005057
chr17	50538011	1	  0.005057
chr17	50548011	1	  0.005057
chr17	50558011	1	  0.100648
chr17	50568011	1	  0.115351
chr17	50578011	1	  0.115351
chr17	50588011	1	  0.117313
chr17	50598011	1	  0.442841
chr17	50608011	1	  0.000000
chr17	50618011	1	  0.000000
chr17	50628011	1	  8.422730
chr17	50638011	1	  3.292735
chr17	50648011	1	  5.671628
chr17	50658011	1	  0.011744
chr17	50668011	1	  1.850600
chr17	50678011	1	  0.596761
chr17	50688011	1	  0.344821
chr17	50698011	1	  4.765619
chr17	50708011	1	 18.683724
chr17	50718011	1	  0.870315
chr17	50728011	1	  0.000000
chr17	50738011	1	  0.000000
chr17	50748011	1	  1.830035
chr17	50758011	1	  1.562288
chr17	50768011	1	  3.691923
chr17	50778011	1	  0.007662
chr17	50788011	1	  0.047516
chr17	50798011	1	  0.782049
chr17	50808011	1	  1.102429
chr17	50818011	1	 10.090146
chr17	50828011	1	  0.209081
chr17	50838011	1	  0.000000
chr17	50848011	1	  0.069485
chr17	50858011	1	  0.744068
chr17	50868011	1	  1.878766
chr17	50878011	1	  5.863289
chr17	50888011	1	  2.222773
chr17	50898011	1	  0.000000
chr17	50908011	1	  0.000000
chr17	50918011	1	  1.952942
chr17	50928011	1	  4.127315
chr17	50938011	1	  0.000000
chr17	50948011	1	  9.371867
chr17	50958011	1	 10.281703
chr17	50968011	1	  0.000000
chr17	50978011	1	  0.000000
chr17	50988011	1	  0.000000
chr17	50998011	1	  0.002556
chr17	51008011	1	  0.627433
chr17	51018011	1	  0.643959
chr17	51028011	1	  0.000006
chr17	51038011	1	  0.000006
chr17	51048011	1	  0.000000
chr17	51058011	1	  0.000000
chr17	51068011	1	  0.000000
chr17	51078011	1	  0.000000
chr17	51088011	1	  0.000043
chr17	51098011	1	  0.000107
chr17	51108011	1	  0.000106
chr17	51118011	1	  0.000076
chr17	51128011	1	  0.000082
chr17	51138011	1	  0.000108
chr17	51148011	1	  0.000636
chr17	51158011	1	  0.000778
chr17	51168011	1	 27.283668
chr17	51178011	1	  5.696107
chr17	51188011	1	  1.553741
chr17	51198011	1	  1.553741
chr17	51208011	1	  1.553741
chr17	51218011	1	  0.283714
chr17	51228011	1	  0.000001
chr17	51238011	1	  0.000169
chr17	51248011	1	  0.000584
chr17	51258011	1	  0.001006
chr17	51268011	1	  0.000000
chr17	51278011	1	  3.688671
chr17	51288011	1	  4.703138
chr17	51298011	1	  0.935454
chr17	51308011	1	  0.000000
chr17	51318011	1	  0.000000
chr17	51328011	1	  0.000000
chr17	51338011	1	  0.000000
chr17	51348011	1	  0.000000
chr17	51358011	1	  0.000000
chr17	51368011	1	  0.000000
chr17	51378011	1	  0.000000
chr17	51388011	1	  0.000000
chr17	51398011	1	  0.000000
chr17	51408011	1	  0.000000
chr17	51418011	1	  0.000000
chr17	51428011	1	  0.000000
chr17	51438011	1	  0.000000
chr17	51448011	1	  0.000000
chr17	51458011	1	  0.000000
chr17	51468011	1	  1.706608
chr17	51478011	1	 11.554031
chr17	51488011	1	  2.050797
chr17	51498011	1	  1.184518
chr17	51508011	1	  1.662631
chr17	51518011	1	  2.579796
chr17	51528011	1	  2.579796
chr17	51538011	1	  2.579796
chr17	51548011	1	  1.389994
chr17	51558011	1	  0.000000
chr17	51568011	1	  0.000000
chr17	51578011	1	  0.000000
chr17	51588011	1	  0.000000
chr17	51598011	1	  0.022816
chr17	51608011	1	  0.034898
chr17	51618011	1	  0.034898
chr17	51628011	1	  0.034898
chr17	51638011	1	  0.034898
chr17	51648011	1	  2.432760
chr17	51658011	1	  3.550727
chr17	51668011	1	  0.000000
chr17	51678011	1	  0.000000
chr17	51688011	1	  0.000003
chr17	51698011	1	  0.000010
chr17	51708011	1	  0.000010
chr17	51718011	1	  0.927025
chr17	51728011	1	  0.982434
chr17	51738011	1	  2.176955
chr17	51748011	1	  2.391534
chr17	51758011	1	  0.000000
chr17	51768011	1	  0.000000
chr17	51778011	1	  0.000000
chr17	51788011	1	  0.966758
chr17	51798011	1	  0.972105
chr17	51808011	1	  1.051720
chr17	51818011	1	  1.134817
chr17	51828011	1	  0.745234
chr17	51838011	1	  0.000000
chr17	51848011	1	  0.000000
chr17	51858011	1	  0.000000
chr17	51868011	1	  0.000000
chr17	51878011	1	  0.000000
chr17	51888011	1	  0.085521
chr17	51898011	1	  0.253170
chr17	51908011	1	  0.266910
chr17	51918011	1	  0.546128
chr17	51928011	1	  2.536230
chr17	51938011	1	  1.189117
chr17	51948011	1	  3.315520
chr17	51958011	1	  9.498117
chr17	51968011	1	  3.854182
chr17	51978011	1	 12.733005
chr17	51988011	1	  0.000000
chr17	51998011	1	  0.000000
chr17	52008011	1	  0.000000
chr17	52018011	1	  0.000000
chr17	52028011	1	  0.334769
chr17	52038011	1	  0.731654
chr17	52048011	1	  0.395577
chr17	52058011	1	  0.000000
chr17	52068011	1	  0.000000
chr17	52078011	1	  0.000000
chr17	52088011	1	  0.000000
chr17	52098011	1	  7.904968
chr17	52108011	1	  0.000000
chr17	52118011	1	  1.512545
chr17	52128011	1	  1.268104
chr17	52138011	1	  2.239674
chr17	52148011	1	  2.080190
chr17	52158011	1	  1.419431
chr17	52168011	1	 12.759569
chr17	52178011	1	  7.606254
chr17	52188011	1	 20.127689
chr17	52198011	1	  9.144009
chr17	52208011	1	  0.000000
chr17	52218011	1	  0.000000
chr17	52228011	1	  0.000000
chr17	52238011	1	  0.000000
chr17	52248011	1	  0.000000
chr17	52258011	1	  0.953529
chr17	52268011	1	  0.756551
chr17	52278011	1	  0.001715
chr17	52288011	1	 13.959104
chr17	52298011	1	 14.809045
chr17	52308011	1	  9.882782
chr17	52318011	1	  1.716875
chr17	52328011	1	  3.661333
chr17	52338011	1	  1.080582
chr17	52348011	1	  0.000014
chr17	52358011	1	  0.000014
chr17	52368011	1	  0.000044
chr17	52378011	1	  0.375299
chr17	52388011	1	  0.421341
chr17	52398011	1	  0.421341
chr17	52408011	1	  0.926844
chr17	52418011	1	  3.470212
chr17	52428011	1	  0.764006
chr17	52438011	1	  1.578604
chr17	52448011	1	  4.781099
chr17	52458011	1	 12.842061
chr17	52468011	1	 11.652162
chr17	52478011	1	  8.799806
chr17	52488011	1	  4.771409
chr17	52498011	1	  5.039080
chr17	52508011	1	  5.039080
chr17	52518011	1	  0.411261
chr17	52528011	1	  0.673689
chr17	52538011	1	  0.180223
chr17	52548011	1	  0.000004
chr17	52558011	1	  0.000007
chr17	52568011	1	  1.836226
chr17	52578011	1	  4.759639
chr17	52588011	1	  0.000000
chr17	52598011	1	  0.000000
chr17	52608011	1	  1.425533
chr17	52618011	1	  1.196746
chr17	52628011	1	  0.000000
chr17	52638011	1	  3.280784
chr17	52648011	1	  0.000000
chr17	52658011	1	  0.000000
chr17	52668011	1	  0.000000
chr17	52678011	1	  0.231502
chr17	52688011	1	  0.604285
chr17	52698011	1	  1.637552
chr17	52708011	1	 16.056341
chr17	52718011	1	  0.841755
chr17	52728011	1	  0.273734
chr17	52738011	1	  1.139907
chr17	52748011	1	  1.384561
chr17	52758011	1	  0.000000
chr17	52768011	1	  0.000000
chr17	52778011	1	  0.332285
chr17	52788011	1	  2.896990
chr17	52798011	1	  0.157596
chr17	52808011	1	  0.000000
chr17	52818011	1	  0.000000
chr17	52828011	1	  1.164408
chr17	52838011	1	  3.672316
chr17	52848011	1	  2.300662
chr17	52858011	1	  2.182999
chr17	52868011	1	  0.549672
chr17	52878011	1	  7.518543
chr17	52888011	1	  3.816802
chr17	52898011	1	  1.987885
chr17	52908011	1	  1.328005
chr17	52918011	1	  3.313069
chr17	52928011	1	 10.293255
chr17	52938011	1	  2.164180
chr17	52948011	1	  7.732683
chr17	52958011	1	 25.567440
chr17	52968011	1	 11.001726
chr17	52978011	1	  5.201315
chr17	52988011	1	  0.000000
chr17	52998011	1	  0.000000
chr17	53008011	1	  7.210826
chr17	53018011	1	  2.570578
chr17	53028011	1	  3.374721
chr17	53038011	1	  3.374721
chr17	53048011	1	  2.343672
chr17	53058011	1	  0.739152
chr17	53068011	1	  0.107741
chr17	53078011	1	  3.653703
chr17	53088011	1	  0.077653
chr17	53098011	1	  0.253092
chr17	53108011	1	  3.144053
chr17	53118011	1	  3.263776
chr17	53128011	1	  0.000003
chr17	53138011	1	  0.096130
chr17	53148011	1	  0.105934
chr17	53158011	1	  2.559287
chr17	53168011	1	  4.721302
chr17	53178011	1	  0.934245
chr17	53188011	1	  0.509444
chr17	53198011	1	  4.816986
chr17	53208011	1	  0.743892
chr17	53218011	1	  1.065282
chr17	53228011	1	  4.649592
chr17	53238011	1	  1.231677
chr17	53248011	1	  0.149313
chr17	53258011	1	  0.427220
chr17	53268011	1	  0.621306
chr17	53278011	1	  0.000000
chr17	53288011	1	  7.882109
chr17	53298011	1	 15.688912
chr17	53308011	1	  7.380183
chr17	53318011	1	  0.000000
chr17	53328011	1	  0.032264
chr17	53338011	1	  1.761979
chr17	53348011	1	  4.161470
chr17	53358011	1	  1.729985
chr17	53368011	1	  5.649916
chr17	53378011	1	  2.865788
chr17	53388011	1	  0.007510
chr17	53398011	1	  0.072536
chr17	53408011	1	  0.157138
chr17	53418011	1	  0.157138
chr17	53428011	1	  0.161057
chr17	53438011	1	  0.099032
chr17	53448011	1	  0.000000
chr17	53458011	1	  0.000199
chr17	53468011	1	  0.000392
chr17	53478011	1	  1.781381
chr17	53488011	1	  4.190191
chr17	53498011	1	  1.082208
chr17	53508011	1	  2.116949
chr17	53518011	1	  0.025756
chr17	53528011	1	  0.973402
chr17	53538011	1	  1.087398
chr17	53548011	1	  0.986098
chr17	53558011	1	  0.661474
chr17	53568011	1	  0.000000
chr17	53578011	1	  0.443944
chr17	53588011	1	  1.266728
chr17	53598011	1	  4.908812
chr17	53608011	1	  4.359379
chr17	53618011	1	  0.555479
chr17	53628011	1	  4.224188
chr17	53638011	1	  1.720696
chr17	53648011	1	  0.000000
chr17	53658011	1	  0.000000
chr17	53668011	1	  0.000000
chr17	53678011	1	  0.000000
chr17	53688011	1	  0.000598
chr17	53698011	1	  0.000000
chr17	53708011	1	  0.347617
chr17	53718011	1	  0.100390
chr17	53728011	1	  0.000000
chr17	53738011	1	  0.000000
chr17	53748011	1	  2.154515
chr17	53758011	1	  0.948129
chr17	53768011	1	  2.312194
chr17	53778011	1	  0.000000
chr17	53788011	1	  0.000000
chr17	53798011	1	  0.852803
chr17	53808011	1	  1.026523
chr17	53818011	1	  0.038762
chr17	53828011	1	  0.000000
chr17	53838011	1	  0.000000
chr17	53848011	1	  0.000000
chr17	53858011	1	  0.000000
chr17	53868011	1	  0.000000
chr17	53878011	1	  0.000000
chr17	53888011	1	  0.000000
chr17	53898011	1	  0.000000
chr17	53908011	1	  0.000000
chr17	53918011	1	  0.000000
chr17	53928011	1	  0.000000
chr17	53938011	1	  0.000000
chr17	53948011	1	  0.000000
chr17	53958011	1	  0.009495
chr17	53968011	1	  0.004207
chr17	53978011	1	  0.004207
chr17	53988011	1	  0.021049
chr17	53998011	1	  0.004002
chr17	54008011	1	  0.004002
chr17	54018011	1	  0.003264
chr17	54028011	1	  0.003182
chr17	54038011	1	  0.003182
chr17	54048011	1	  0.012965
chr17	54058011	1	  0.006225
chr17	54068011	1	  0.001443
chr17	54078011	1	  0.001439
chr17	54088011	1	  0.001439
chr17	54098011	1	  0.001439
chr17	54108011	1	  0.001439
chr17	54118011	1	  0.001439
chr17	54128011	1	  0.004166
chr17	54138011	1	  0.007464
chr17	54148011	1	  0.005771
chr17	54158011	1	  0.002383
chr17	54168011	1	  0.000000
chr17	54178011	1	  0.000000
chr17	54188011	1	  0.000000
chr17	54198011	1	  0.000000
chr17	54208011	1	  0.000000
chr17	54218011	1	  0.000000
chr17	54228011	1	  0.000000
chr17	54238011	1	  0.000000
chr17	54248011	1	  0.000000
chr17	54258011	1	  0.000000
chr17	54268011	1	  0.000000
chr17	54278011	1	  0.000000
chr17	54288011	1	  0.000000
chr17	54298011	1	  0.000000
chr17	54308011	1	  0.000000
chr17	54318011	1	  0.000000
chr17	54328011	1	  0.000000
chr17	54338011	1	  0.000000
chr17	54348011	1	  0.000000
chr17	54358011	1	  0.000000
chr17	54368011	1	  0.000000
chr17	54378011	1	  0.000000
chr17	54388011	1	  0.000000
chr17	54398011	1	  0.000000
chr17	54408011	1	  0.000000
chr17	54418011	1	  0.000000
chr17	54428011	1	  0.000000
chr17	54438011	1	  0.000000
chr17	54448011	1	  0.000000
chr17	54458011	1	  0.000000
chr17	54468011	1	  0.000000
chr17	54478011	1	  0.000000
chr17	54488011	1	  0.000000
chr17	54498011	1	  0.000000
chr17	54508011	1	  0.000000
chr17	54518011	1	  0.193556
chr17	54528011	1	  0.617994
chr17	54538011	1	  0.617994
chr17	54548011	1	  0.617994
chr17	54558011	1	  0.617994
chr17	54568011	1	  0.042765
chr17	54578011	1	  0.000000
chr17	54588011	1	  0.260790
chr17	54598011	1	  0.306344
chr17	54608011	1	  0.306344
chr17	54618011	1	  0.306344
chr17	54628011	1	  0.036731
chr17	54638011	1	  0.000000
chr17	54648011	1	  0.000005
chr17	54658011	1	  0.000007
chr17	54668011	1	  0.000007
chr17	54678011	1	  0.000007
chr17	54688011	1	  0.000007
chr17	54698011	1	  0.537876
chr17	54708011	1	  1.328736
chr17	54718011	1	  1.328736
chr17	54728011	1	  0.730423
chr17	54738011	1	  0.448476
chr17	54748011	1	  0.448476
chr17	54758011	1	  0.448476
chr17	54768011	1	  1.603985
chr17	54778011	1	  1.875756
chr17	54788011	1	  0.236945
chr17	54798011	1	  0.000000
chr17	54808011	1	  0.000000
chr17	54818011	1	  0.000000
chr17	54828011	1	  0.000000
chr17	54838011	1	  5.620642
chr17	54848011	1	  0.657328
chr17	54858011	1	  0.000000
chr17	54868011	1	  1.098567
chr17	54878011	1	  0.969867
chr17	54888011	1	  0.000317
chr17	54898011	1	  0.000108
chr17	54908011	1	  0.000000
chr17	54918011	1	  0.000000
chr17	54928011	1	  0.000000
chr17	54938011	1	  0.000000
chr17	54948011	1	  0.000000
chr17	54958011	1	  0.000000
chr17	54968011	1	  0.000000
chr17	54978011	1	  0.000000
chr17	54988011	1	  0.014756
chr17	54998011	1	  0.346396
chr17	55008011	1	  0.346396
chr17	55018011	1	  0.346396
chr17	55028011	1	  0.346396
chr17	55038011	1	  0.346396
chr17	55048011	1	  0.346396
chr17	55058011	1	  0.346396
chr17	55068011	1	  0.130730
chr17	55078011	1	  0.000000
chr17	55088011	1	  0.000000
chr17	55098011	1	  0.000000
chr17	55108011	1	  0.000000
chr17	55118011	1	  0.000000
chr17	55128011	1	  0.000000
chr17	55138011	1	  0.000000
chr17	55148011	1	  0.000000
chr17	55158011	1	  0.000000
chr17	55168011	1	  0.000000
chr17	55178011	1	  0.000000
chr17	55188011	1	  0.424710
chr17	55198011	1	  0.311576
chr17	55208011	1	  0.247275
chr17	55218011	1	  0.060687
chr17	55228011	1	  0.000002
chr17	55238011	1	  0.000015
chr17	55248011	1	  0.000015
chr17	55258011	1	  0.000015
chr17	55268011	1	  0.000017
chr17	55278011	1	  0.000017
chr17	55288011	1	  0.000016
chr17	55298011	1	  0.000015
chr17	55308011	1	  0.000015
chr17	55318011	1	  0.000008
chr17	55328011	1	  0.000000
chr17	55338011	1	  0.000000
chr17	55348011	1	  0.000000
chr17	55358011	1	  0.000000
chr17	55368011	1	  0.000000
chr17	55378011	1	  0.000000
chr17	55388011	1	  0.000000
chr17	55398011	1	  0.028505
chr17	55408011	1	  0.193515
chr17	55418011	1	  0.193515
chr17	55428011	1	  0.193515
chr17	55438011	1	  0.193515
chr17	55448011	1	  0.193515
chr17	55458011	1	  0.193515
chr17	55468011	1	  0.193515
chr17	55478011	1	  0.386188
chr17	55488011	1	  0.544467
chr17	55498011	1	  0.544467
chr17	55508011	1	  0.183019
chr17	55518011	1	  0.124726
chr17	55528011	1	  0.173347
chr17	55538011	1	  0.024768
chr17	55548011	1	  0.000000
chr17	55558011	1	  0.000000
chr17	55568011	1	  0.206707
chr17	55578011	1	  3.610753
chr17	55588011	1	  2.335242
chr17	55598011	1	  0.000856
chr17	55608011	1	  0.000000
chr17	55618011	1	  0.000000
chr17	55628011	1	  0.000000
chr17	55638011	1	  0.000000
chr17	55648011	1	  0.000000
chr17	55658011	1	  0.000000
chr17	55668011	1	  0.000000
chr17	55678011	1	  0.084202
chr17	55688011	1	  0.356639
chr17	55698011	1	  0.356639
chr17	55708011	1	  0.974971
chr17	55718011	1	  0.350333
chr17	55728011	1	  0.000000
chr17	55738011	1	  0.000000
chr17	55748011	1	  0.000000
chr17	55758011	1	  0.000000
chr17	55768011	1	  0.000000
chr17	55778011	1	  0.000000
chr17	55788011	1	  0.000000
chr17	55798011	1	  0.000000
chr17	55808011	1	  0.000000
chr17	55818011	1	  0.000000
chr17	55828011	1	  0.000000
chr17	55838011	1	  0.000000
chr17	55848011	1	  0.000000
chr17	55858011	1	  0.000000
chr17	55868011	1	  0.000000
chr17	55878011	1	  0.000000
chr17	55888011	1	  0.000000
chr17	55898011	1	  0.000000
chr17	55908011	1	  0.000000
chr17	55918011	1	  0.000000
chr17	55928011	1	  0.000000
chr17	55938011	1	  0.000000
chr17	55948011	1	  0.242530
chr17	55958011	1	  0.391430
chr17	55968011	1	  0.391430
chr17	55978011	1	  0.391430
chr17	55988011	1	  0.391430
chr17	55998011	1	  0.391430
chr17	56008011	1	  0.391430
chr17	56018011	1	  0.391430
chr17	56028011	1	  0.391430
chr17	56038011	1	  0.391430
chr17	56048011	1	  0.391430
chr17	56058011	1	  0.391430
chr17	56068011	1	  0.391430
chr17	56078011	1	  0.391430
chr17	56088011	1	  0.391430
chr17	56098011	1	  0.391430
chr17	56108011	1	  0.391430
chr17	56118011	1	  0.391430
chr17	56128011	1	  0.391430
chr17	56138011	1	  0.391430
chr17	56148011	1	  0.391430
chr17	56158011	1	  0.391430
chr17	56168011	1	  0.391430
chr17	56178011	1	  0.391430
chr17	56188011	1	  0.172816
chr17	56198011	1	  0.000000
chr17	56208011	1	  0.000000
chr17	56218011	1	  0.000000
chr17	56228011	1	  0.800073
chr17	56238011	1	  1.370457
chr17	56248011	1	  0.198442
chr17	56258011	1	  0.000000
chr17	56268011	1	  0.000000
chr17	56278011	1	  0.000000
chr17	56288011	1	  0.000000
chr17	56298011	1	  0.000000
chr17	56308011	1	  0.000000
chr17	56318011	1	  0.000000
chr17	56328011	1	  0.000000
chr17	56338011	1	  0.000000
chr17	56348011	1	  0.000000
chr17	56358011	1	  0.000000
chr17	56368011	1	  0.000000
chr17	56378011	1	  0.000000
chr17	56388011	1	  0.000000
chr17	56398011	1	  0.000000
chr17	56408011	1	  0.000000
chr17	56418011	1	  0.000000
chr17	56428011	1	  0.000000
chr17	56438011	1	  0.000000
chr17	56448011	1	  0.000000
chr17	56458011	1	  0.000000
chr17	56468011	1	  0.000000
chr17	56478011	1	  0.000000
chr17	56488011	1	  0.000000
chr17	56498011	1	  0.000000
chr17	56508011	1	  0.000000
chr17	56518011	1	  0.155540
chr17	56528011	1	  0.236276
chr17	56538011	1	  0.236276
chr17	56548011	1	  0.236276
chr17	56558011	1	  0.236276
chr17	56568011	1	  0.236276
chr17	56578011	1	  0.236276
chr17	56588011	1	  0.236276
chr17	56598011	1	  0.053020
chr17	56608011	1	  0.000000
chr17	56618011	1	  0.000000
chr17	56628011	1	  0.112480
chr17	56638011	1	  1.828950
chr17	56648011	1	  0.123084
chr17	56658011	1	  6.665971
chr17	56668011	1	 11.121174
chr17	56678011	1	  0.000000
chr17	56688011	1	  0.000000
chr17	56698011	1	  2.250155
chr17	56708011	1	  0.000000
chr17	56718011	1	  0.000000
chr17	56728011	1	 14.164245
chr17	56738011	1	  5.419839
chr17	56748011	1	  2.195319
chr17	56758011	1	  0.000000
chr17	56768011	1	  0.000008
chr17	56778011	1	  5.151570
chr17	56788011	1	  4.165773
chr17	56798011	1	  4.505837
chr17	56808011	1	  1.414013
chr17	56818011	1	  0.096145
chr17	56828011	1	  0.000000
chr17	56838011	1	  0.000000
chr17	56848011	1	  2.055142
chr17	56858011	1	  8.830411
chr17	56868011	1	  1.056032
chr17	56878011	1	  1.232183
chr17	56888011	1	  1.366735
